customer_id,customer_name,city,customer_type
1723,"Puti Agustina, S.IP",Batam,Individual
1724,"Ir. Koko Tamba, M.M.",Bengkulu,Business
1725,"Salwa Aryani, S.IP",Solo,Individual
1726,Prima Najmudin,Palembang,Individual
1727,dr. Johan Sirait,Lampung,Individual
1728,"Candrakanta Nasyidah, M.Ak",Palembang,Individual
1729,Kamila Sihotang,Semarang,Business
1730,Tgk. Surya Wahyudin,Bandung,Individual
1731,Vanesa Usada,Lampung,Individual
1732,Yunita Sinaga,Bekasi,Individual
1733,R.A. Padmi Palastri,Pekanbaru,Individual
1734,Harimurti Pudjiastuti,Palembang,Individual
1735,"Hamima Tarihoran, M.M.",Medan,Business
1736,Lala Adriansyah,Cirebon,Individual
1737,"Ami Suryono, M.Ak",Bengkulu,Individual
1738,Karja Mansur,Solo,Individual
1739,Agnes Salahudin,Lampung,Business
1740,Dariati Sihotang,Solo,Individual
1741,Prasetyo Saefullah,Bekasi,Individual
1742,Dr. Kala Pertiwi,Yogyakarta,Business
1743,R. Cinta Firgantoro,Lampung,Individual
1744,Kani Mangunsong,Pekanbaru,Individual
1745,Eman Utama,Padang,Individual
1746,R.A. Gina Rajasa,Yogyakarta,Business
1747,"T. Bakiman Pertiwi, S.Sos",Jambi,Individual
1748,R.A. Uchita Hutagalung,Malang,Individual
1749,"Jane Laksmiwati, S.E.",Bandung,Individual
1750,Yunita Permata,Solo,Individual
1751,"Puti Rina Yuniar, S.Pd",Semarang,Individual
1752,Opan Permata,Batam,Individual
1753,Cindy Hakim,Padang,Individual
1754,"Tgk. Gantar Fujiati, S.Farm",Semarang,Business
1755,"Puti Vera Pradana, M.Ak",Jambi,Individual
1756,Mahesa Usamah,Tangerang,Individual
1757,Anastasia Samosir,Batam,Individual
1758,Dt. Galuh Namaga,Jambi,Individual
1759,R. Jane Mardhiyah,Jambi,Individual
1760,"Gawati Mangunsong, S.Gz",Semarang,Individual
1761,"Opan Wijaya, M.M.",Yogyakarta,Individual
1762,"Drs. Kamal Mayasari, S.Pt",Medan,Individual
1763,Ian Siregar,Semarang,Individual
1764,"dr. Cakrajiya Mustofa, S.Psi",Bandung,Individual
1765,Jaswadi Pertiwi,Tangerang,Individual
1766,"Alika Pudjiastuti, S.Sos",Bekasi,Individual
1767,Chelsea Wacana,Depok,Business
1768,dr. Prayitna Mustofa,Surabaya,Individual
1769,"R.M. Jaya Purwanti, S.Kom",Batam,Business
1770,Lala Yulianti,Bandung,Individual
1771,R.A. Putri Susanti,Depok,Individual
1772,"Paramita Prayoga, S.H.",Cirebon,Individual
1773,Emas Astuti,Solo,Individual
1774,Silvia Permata,Bengkulu,Individual
1775,Balidin Winarsih,Jakarta,Individual
1776,Lintang Utama,Bengkulu,Business
1777,Fitriani Sinaga,Lampung,Business
1778,Rina Yolanda,Cirebon,Business
1779,Prasetya Samosir,Jakarta,Individual
1780,Gara Susanti,Bengkulu,Business
1781,"Dr. Sarah Maulana, M.M.",Bandung,Individual
1782,Wahyu Pradipta,Semarang,Individual
1783,Mahdi Wahyudin,Medan,Business
1784,Praba Hutasoit,Medan,Business
1785,Okta Habibi,Surabaya,Individual
1786,Warta Safitri,Depok,Business
1787,Taswir Suwarno,Bandung,Business
1788,Gangsa Kusumo,Bandung,Individual
1789,Mila Halimah,Jambi,Individual
1790,Gamblang Pranowo,Depok,Individual
1791,"Paulin Prabowo, S.Kom",Bogor,Individual
1792,Dr. Pardi Rajata,Tangerang,Individual
1793,drg. Luthfi Megantara,Lampung,Individual
1794,"Tami Winarsih, S.Ked",Solo,Individual
1795,Restu Wijayanti,Jambi,Business
1796,Dt. Dodo Narpati,Tangerang,Business
1797,Edi Pangestu,Bandung,Individual
1798,"H. Lasmanto Saputra, S.Gz",Tangerang,Individual
1799,Safina Anggriawan,Tangerang,Individual
1800,Harsanto Wijayanti,Bandung,Business
1801,Salimah Wahyuni,Bekasi,Individual
1802,Zelaya Kurniawan,Jakarta,Individual
1803,Erik Yulianti,Semarang,Individual
1804,Gina Wibowo,Bandung,Individual
1805,H. Baktiadi Sihotang,Pekanbaru,Individual
1806,Zelaya Riyanti,Lampung,Business
1807,R. Cengkir Napitupulu,Jambi,Individual
1808,drg. Kanda Damanik,Bengkulu,Individual
1809,Dirja Nuraini,Pekanbaru,Business
1810,Juli Lestari,Pekanbaru,Business
1811,Uli Manullang,Palembang,Individual
1812,Ganjaran Thamrin,Malang,Business
1813,Sari Sihombing,Semarang,Business
1814,Jais Saefullah,Solo,Business
1815,"Dt. Luis Rajasa, S.Sos",Jakarta,Business
1816,"Cut Puti Setiawan, S.H.",Jambi,Business
1817,Ganep Wijaya,Surabaya,Individual
1818,"Cahyo Irawan, S.Sos",Padang,Individual
1819,Ir. Luwar Utami,Yogyakarta,Individual
1820,"Darsirah Agustina, S.H.",Bogor,Individual
1821,R. Maria Saragih,Bekasi,Individual
1822,dr. Melinda Namaga,Malang,Individual
1823,Danang Yolanda,Cirebon,Individual
1824,Laksana Namaga,Pekanbaru,Individual
1825,"Raharja Pangestu, S.E.I",Pekanbaru,Individual
1826,Shakila Novitasari,Palembang,Business
1827,Irfan Maulana,Lampung,Individual
1828,"Wardi Pratiwi, S.E.",Yogyakarta,Individual
1829,Betania Puspita,Jambi,Individual
1830,H. Banara Nashiruddin,Pekanbaru,Individual
1831,Zalindra Maulana,Jakarta,Individual
1832,"Ana Simanjuntak, S.Farm",Surabaya,Individual
1833,Ilsa Handayani,Batam,Individual
1834,"Yuni Uyainah, S.T.",Bogor,Business
1835,Prayogo Nainggolan,Jambi,Individual
1836,Cahyadi Nashiruddin,Tangerang,Individual
1837,Prabowo Suryatmi,Bandung,Individual
1838,Tgk. Rachel Purnawati,Bogor,Individual
1839,R.A. Rina Pradipta,Jambi,Individual
1840,Mahfud Dongoran,Medan,Business
1841,Cindy Kuswandari,Medan,Individual
1842,Jefri Suartini,Solo,Business
1843,Tania Yulianti,Pekanbaru,Individual
1844,Fitria Wibisono,Bengkulu,Individual
1845,Nabila Mandala,Cirebon,Individual
1846,Dadi Prasetyo,Jambi,Individual
1847,Hasan Budiman,Solo,Individual
1848,Laras Prasetya,Surabaya,Business
1849,"Salsabila Pangestu, S.Kom",Yogyakarta,Individual
1850,Cecep Farida,Palembang,Individual
1851,"Ir. Nurul Simbolon, M.M.",Jambi,Business
1852,Irsad Waskita,Semarang,Individual
1853,"Dt. Lulut Wibowo, S.Psi",Batam,Business
1854,Rahmi Pertiwi,Padang,Business
1855,Drs. Paramita Yuniar,Padang,Individual
1856,"Winda Firgantoro, M.TI.",Jambi,Individual
1857,Jabal Hasanah,Padang,Business
1858,"Cut Hesti Maryati, M.Pd",Batam,Individual
1859,Unjani Gunarto,Bogor,Business
1860,dr. Kariman Usamah,Solo,Individual
1861,Dadap Siregar,Medan,Individual
1862,Lala Sihombing,Tangerang,Individual
1863,"T. Jail Marbun, S.Farm",Batam,Business
1864,Rahmi Habibi,Batam,Individual
1865,"Padma Megantara, M.M.",Pekanbaru,Individual
1866,"Hj. Mila Iswahyudi, M.TI.",Depok,Business
1867,Cemeti Padmasari,Malang,Individual
1868,"Puji Mansur, S.Sos",Batam,Individual
1869,Janet Hartati,Pekanbaru,Individual
1870,Cemani Hasanah,Cirebon,Individual
1871,R.A. Mutia Iswahyudi,Jakarta,Business
1872,Janet Yulianti,Bogor,Individual
1873,"Wulan Marpaung, S.IP",Lampung,Individual
1874,Balijan Hartati,Medan,Business
1875,"Gilang Hutasoit, M.TI.",Semarang,Individual
1876,"Kiandra Melani, M.Ak",Malang,Individual
1877,Harja Pudjiastuti,Medan,Business
1878,Aurora Narpati,Yogyakarta,Individual
1879,Padmi Wahyuni,Solo,Individual
1880,"R. Elisa Maulana, S.E.",Jambi,Individual
1881,"H. Aslijan Andriani, S.Pd",Medan,Business
1882,Titi Hassanah,Bekasi,Individual
1883,Sari Najmudin,Medan,Individual
1884,Uda Mustofa,Tangerang,Individual
1885,Ade Oktaviani,Sidoarjo,Individual
1886,"T. Adinata Haryanti, M.Kom.",Lampung,Individual
1887,"Dr. Puji Ardianto, M.Ak",Batam,Individual
1888,Gilda Pratama,Pekanbaru,Individual
1889,Hj. Nabila Hasanah,Cirebon,Individual
1890,Maimunah Hutapea,Pekanbaru,Individual
1891,Ir. Agnes Prasasta,Padang,Individual
1892,T. Lukman Utami,Batam,Individual
1893,Sutan Asirwanda Nashiruddin,Lampung,Individual
1894,Asman Yolanda,Jambi,Individual
1895,Ani Maulana,Depok,Business
1896,"Cut Salwa Permata, M.Ak",Cirebon,Business
1897,Julia Irawan,Tangerang,Individual
1898,Balangga Agustina,Bekasi,Individual
1899,Caraka Wulandari,Sidoarjo,Individual
1900,Rahmi Wijayanti,Jambi,Individual
1901,"Tira Riyanti, M.Farm",Palembang,Individual
1902,"Dr. Cecep Hasanah, M.Farm",Bandung,Individual
1903,Ani Iswahyudi,Semarang,Individual
1904,"T. Gaman Uwais, S.Sos",Semarang,Individual
1905,"Puti Vanya Aryani, M.Pd",Sidoarjo,Business
1906,Erik Halimah,Surabaya,Individual
1907,Banawi Saefullah,Batam,Individual
1908,Paramita Zulkarnain,Jambi,Individual
1909,Sutan Mursinin Pranowo,Pekanbaru,Individual
1910,Cut Cici Pertiwi,Solo,Individual
1911,"Siti Nuraini, S.Pt",Semarang,Individual
1912,Tari Suartini,Bekasi,Business
1913,"H. Edward Aryani, M.Ak",Solo,Individual
1914,"dr. Hana Novitasari, M.Farm",Semarang,Individual
1915,dr. Diah Susanti,Medan,Business
1916,Dr. Putri Usamah,Palembang,Business
1917,Nilam Najmudin,Sidoarjo,Individual
1918,R.A. Titin Siregar,Bekasi,Individual
1919,Abyasa Lazuardi,Padang,Individual
1920,Jaka Utami,Palembang,Individual
1921,"R. Okto Pranowo, M.Ak",Batam,Individual
1922,Laras Gunawan,Yogyakarta,Individual
1923,Kamaria Purwanti,Depok,Individual
1924,"Ir. Danuja Anggriawan, S.Kom",Yogyakarta,Business
1925,"Intan Rajasa, S.Pt",Bekasi,Business
1926,Ifa Mayasari,Bengkulu,Individual
1927,Tgk. Pranata Ardianto,Jakarta,Individual
1928,Mahfud Sitorus,Bengkulu,Individual
1929,Lala Purnawati,Jambi,Individual
1930,Cut Zahra Natsir,Palembang,Individual
1931,Gamblang Sirait,Surabaya,Individual
1932,"Jatmiko Kusmawati, S.Gz",Sidoarjo,Individual
1933,"Cahya Laksmiwati, S.E.I",Yogyakarta,Business
1934,"Jagaraga Nasyiah, S.Psi",Palembang,Individual
1935,Violet Zulkarnain,Medan,Business
1936,"Amelia Nurdiyanti, S.Pd",Sidoarjo,Individual
1937,Hj. Iriana Puspita,Bandung,Business
1938,Dt. Daniswara Permata,Bandung,Business
1939,"Gamblang Thamrin, S.Pt",Malang,Individual
1940,Estiono Dabukke,Bengkulu,Individual
1941,Keisha Utami,Solo,Business
1942,R.M. Kenzie Sudiati,Bekasi,Individual
1943,Fitria Riyanti,Batam,Individual
1944,Saka Samosir,Tangerang,Individual
1945,"Zamira Sihotang, S.Gz",Yogyakarta,Individual
1946,Laras Irawan,Depok,Individual
1947,Gilda Wahyudin,Depok,Individual
1948,Yance Sihombing,Lampung,Individual
1949,Karna Sihombing,Lampung,Individual
1950,Balidin Wahyudin,Depok,Individual
1951,"Dt. Prayogo Pangestu, S.Pt",Lampung,Individual
1952,Ophelia Dongoran,Palembang,Individual
1953,"drg. Utama Mardhiyah, S.E.I",Padang,Business
1954,Ganep Laksmiwati,Surabaya,Individual
1955,"Paramita Saragih, S.Psi",Jambi,Individual
1956,Pranawa Januar,Batam,Individual
1957,"Drs. Shania Mustofa, S.Kom",Padang,Individual
1958,"Ani Haryanti, S.Sos",Solo,Individual
1959,"Zelaya Nurdiyanti, S.IP",Solo,Individual
1960,Galang Gunawan,Pekanbaru,Business
1961,"Samsul Riyanti, S.Pt",Bekasi,Individual
1962,Nadia Gunawan,Malang,Business
1963,Karma Wahyuni,Cirebon,Individual
1964,"Ira Damanik, M.Farm",Jakarta,Individual
1965,"T. Manah Pranowo, S.Psi",Solo,Business
1966,Dadi Suwarno,Cirebon,Individual
1967,Patricia Simanjuntak,Palembang,Business
1968,"drg. Mumpuni Lazuardi, S.T.",Pekanbaru,Individual
1969,Candrakanta Saefullah,Tangerang,Individual
1970,Aditya Oktaviani,Medan,Individual
1971,Dr. Baktiono Putra,Yogyakarta,Business
1972,Tgk. Kunthara Simanjuntak,Sidoarjo,Business
1973,Dinda Suryono,Medan,Individual
1974,R.A. Ella Hidayanto,Sidoarjo,Individual
1975,Rahmi Sirait,Batam,Individual
1976,drg. Asirwanda Mustofa,Lampung,Individual
1977,Jarwi Wulandari,Jambi,Individual
1978,Balamantri Winarno,Semarang,Individual
1979,Bakianto Aryani,Bandung,Individual
1980,Elma Riyanti,Bogor,Individual
1981,Hj. Zalindra Hassanah,Solo,Individual
1982,dr. Ira Sitorus,Padang,Individual
1983,"R.A. Tania Winarsih, M.Pd",Jambi,Individual
1984,Virman Hastuti,Lampung,Individual
1985,R. Cornelia Hastuti,Depok,Individual
1986,Jaga Saragih,Sidoarjo,Individual
1987,"Margana Hastuti, M.Kom.",Palembang,Individual
1988,Warta Prasetyo,Sidoarjo,Individual
1989,Satya Susanti,Medan,Business
1990,Karimah Wijaya,Bekasi,Individual
1991,Naradi Widiastuti,Pekanbaru,Business
1992,Winda Simbolon,Padang,Individual
1993,Nova Dabukke,Tangerang,Individual
1994,Jaswadi Kusumo,Medan,Business
1995,Natalia Hariyah,Batam,Individual
1996,"R. Intan Tampubolon, M.Ak",Jakarta,Business
1997,R. Oni Jailani,Jambi,Business
1998,Yuliana Kurniawan,Cirebon,Business
1999,Puti Yulianti,Surabaya,Individual
2000,Prima Sihombing,Surabaya,Individual
2001,drg. Himawan Rahayu,Malang,Individual
2002,Halima Safitri,Solo,Individual
2003,Kuncara Manullang,Surabaya,Individual
2004,Kiandra Haryanto,Pekanbaru,Individual
2005,Fathonah Rahayu,Bengkulu,Individual
2006,Violet Fujiati,Bengkulu,Business
2007,dr. Puji Prakasa,Jakarta,Individual
2008,Mujur Winarsih,Batam,Individual
2009,Okta Pertiwi,Medan,Business
2010,"Dr. Calista Rahayu, M.Ak",Padang,Individual
2011,Jane Puspita,Lampung,Individual
2012,Rizki Handayani,Bekasi,Individual
2013,Gaiman Waskita,Padang,Individual
2014,Liman Kurniawan,Batam,Business
2015,"Rahmat Riyanti, S.Sos",Batam,Individual
2016,Nilam Yuliarti,Sidoarjo,Individual
2017,"Aswani Iswahyudi, S.Kom",Malang,Individual
2018,"R. Ratna Usada, S.Ked",Bengkulu,Individual
2019,"R.M. Mitra Maryadi, M.M.",Bengkulu,Business
2020,T. Harsaya Susanti,Solo,Individual
2021,Dr. Faizah Putra,Cirebon,Individual
2022,"Tomi Simanjuntak, S.Pd",Yogyakarta,Business
2023,Hj. Ilsa Fujiati,Cirebon,Individual
2024,"Jelita Irawan, M.Farm",Bandung,Individual
2025,Luwar Melani,Sidoarjo,Individual
2026,Zulfa Mahendra,Medan,Individual
2027,"Tgk. Almira Uwais, M.Pd",Malang,Individual
2028,Abyasa Purwanti,Medan,Individual
2029,"dr. Carla Suryono, S.Ked",Bogor,Individual
2030,Ian Rahayu,Bengkulu,Individual
2031,Sari Simanjuntak,Batam,Individual
2032,"Kezia Waskita, S.Sos",Cirebon,Individual
2033,Puji Prabowo,Padang,Individual
2034,"Cawuk Kusmawati, S.E.I",Jakarta,Individual
2035,Kala Winarno,Padang,Individual
2036,"dr. Zaenab Agustina, S.E.I",Medan,Individual
2037,Salsabila Mahendra,Solo,Individual
2038,Adikara Hidayanto,Batam,Business
2039,"Agus Megantara, M.Kom.",Solo,Individual
2040,"Ibrani Mansur, S.Pt",Tangerang,Individual
2041,Maras Agustina,Batam,Individual
2042,"Dr. Winda Suartini, S.Farm",Solo,Individual
2043,R. Mutia Melani,Sidoarjo,Individual
2044,Puspa Hartati,Padang,Individual
2045,Kamila Prasetyo,Malang,Individual
2046,Irwan Suartini,Solo,Individual
2047,Koko Mandasari,Depok,Business
2048,"R.A. Tania Mardhiyah, S.T.",Jambi,Individual
2049,Puji Permata,Jambi,Individual
2050,Ami Firgantoro,Lampung,Individual
2051,Dr. Tiara Uwais,Bogor,Individual
2052,Laksana Laksmiwati,Tangerang,Individual
2053,"Cindy Megantara, M.TI.",Cirebon,Individual
2054,"Tgk. Nadia Maryati, S.Pt",Surabaya,Individual
2055,Drs. Bakidin Prasasta,Yogyakarta,Individual
2056,Siti Wijayanti,Jambi,Business
2057,"Bahuwarna Usada, M.Pd",Lampung,Individual
2058,"Drs. Galang Suryatmi, S.Gz",Padang,Individual
2059,Patricia Anggriawan,Padang,Business
2060,Mutia Mulyani,Tangerang,Business
2061,Queen Sitompul,Solo,Individual
2062,Kamila Sihombing,Tangerang,Individual
2063,Eli Firgantoro,Medan,Individual
2064,"Rina Sihombing, M.Farm",Depok,Business
2065,Almira Usamah,Padang,Individual
2066,Ratna Narpati,Depok,Business
2067,Cut Sakura Siregar,Tangerang,Business
2068,"H. Leo Dongoran, S.Pd",Bandung,Individual
2069,Chelsea Mahendra,Bekasi,Business
2070,R. Soleh Setiawan,Bekasi,Individual
2071,Diah Susanti,Pekanbaru,Individual
2072,Ika Rajasa,Yogyakarta,Business
2073,Opung Kusumo,Sidoarjo,Individual
2074,R. Rika Maryadi,Cirebon,Individual
2075,"Ivan Uwais, S.E.",Padang,Individual
2076,Violet Prakasa,Depok,Business
2077,Elvina Nuraini,Surabaya,Individual
2078,"Cut Jasmin Hutasoit, S.E.I",Sidoarjo,Individual
2079,R. Zalindra Lailasari,Jambi,Business
2080,"dr. Prasetya Winarno, S.H.",Batam,Individual
2081,"Irnanto Uyainah, S.E.",Batam,Individual
2082,Koko Situmorang,Solo,Business
2083,Maras Saptono,Tangerang,Individual
2084,"R. Aslijan Marbun, M.M.",Palembang,Business
2085,Nabila Sihombing,Pekanbaru,Individual
2086,Ulva Nasyidah,Malang,Individual
2087,Harjasa Zulaika,Batam,Business
2088,"Kayla Kusmawati, S.T.",Solo,Individual
2089,Karta Fujiati,Bogor,Business
2090,Edward Hassanah,Sidoarjo,Individual
2091,Shania Sihotang,Jambi,Individual
2092,Ir. Yahya Gunarto,Cirebon,Individual
2093,Vero Nasyidah,Padang,Business
2094,"Garang Astuti, M.Ak",Depok,Business
2095,"Sidiq Saputra, S.Psi",Malang,Individual
2096,Hasna Januar,Malang,Individual
2097,Safina Padmasari,Cirebon,Individual
2098,Malika Wulandari,Medan,Individual
2099,"Halima Wulandari, M.Farm",Batam,Individual
2100,"Sutan Karma Sirait, S.E.",Surabaya,Individual
2101,Pia Anggriawan,Pekanbaru,Individual
2102,"Adika Hidayat, S.Ked",Solo,Individual
2103,Cinthia Novitasari,Bekasi,Business
2104,Mahdi Hassanah,Bogor,Business
2105,Gawati Suryono,Solo,Individual
2106,Febi Firmansyah,Bekasi,Individual
2107,Lukman Iswahyudi,Jakarta,Individual
2108,Wakiman Riyanti,Bogor,Individual
2109,"Tugiman Pratama, M.Ak",Semarang,Individual
2110,"Banawi Lazuardi, S.Pt",Surabaya,Individual
2111,"Ir. Diah Waluyo, M.Farm",Bogor,Business
2112,"R.M. Umar Kusumo, S.E.",Jakarta,Individual
2113,Ida Hastuti,Malang,Individual
2114,"Waluyo Hutagalung, M.M.",Tangerang,Business
2115,Vivi Aryani,Depok,Individual
2116,"Salwa Sinaga, S.T.",Sidoarjo,Individual
2117,Purwadi Hidayanto,Yogyakarta,Individual
2118,Vicky Halim,Cirebon,Individual
2119,Kayla Sitorus,Yogyakarta,Business
2120,Eka Saptono,Surabaya,Business
2121,Irnanto Hidayat,Surabaya,Business
2122,Farah Suryatmi,Solo,Individual
2123,Elma Yuliarti,Cirebon,Individual
2124,Cici Megantara,Jambi,Individual
2125,KH. Irfan Pratama,Sidoarjo,Individual
2126,Hj. Cici Handayani,Sidoarjo,Individual
2127,"Hana Jailani, S.Gz",Malang,Individual
2128,Bagus Pertiwi,Sidoarjo,Individual
2129,"Hafshah Hassanah, S.Ked",Bogor,Individual
2130,Eka Yolanda,Lampung,Business
2131,"Abyasa Firgantoro, S.Sos",Bandung,Business
2132,Eka Sitompul,Jambi,Individual
2133,Ratih Adriansyah,Jakarta,Individual
2134,H. Wage Lestari,Lampung,Individual
2135,Maya Waskita,Bandung,Individual
2136,"Puti Puput Prasetyo, S.Ked",Bekasi,Business
2137,Shakila Laksmiwati,Malang,Individual
2138,Kasim Nasyiah,Bandung,Individual
2139,Juli Zulaika,Pekanbaru,Business
2140,Lalita Hakim,Jambi,Individual
2141,"Yusuf Yuliarti, S.Pt",Bengkulu,Business
2142,Patricia Siregar,Yogyakarta,Business
2143,Saadat Haryanti,Cirebon,Individual
2144,"KH. Elvin Yuliarti, S.Kom",Solo,Individual
2145,Kadir Gunarto,Bandung,Business
2146,Salimah Nainggolan,Bekasi,Individual
2147,Tami Wibisono,Malang,Individual
2148,Lasmono Tamba,Yogyakarta,Individual
2149,Chelsea Usamah,Solo,Individual
2150,Unjani Nainggolan,Yogyakarta,Individual
2151,Argono Nababan,Yogyakarta,Business
2152,Najib Rahayu,Bandung,Individual
2153,Jindra Wibisono,Semarang,Individual
2154,Prima Namaga,Bandung,Individual
2155,"Gaiman Mandasari, M.Pd",Malang,Business
2156,"Dr. Anita Firgantoro, S.Psi",Jakarta,Business
2157,Gandi Gunarto,Jakarta,Individual
2158,Devi Prabowo,Jakarta,Individual
2159,"Ir. Mulyanto Nurdiyanti, M.M.",Semarang,Individual
2160,"Tedi Nasyiah, S.E.I",Medan,Business
2161,"Ratna Pradipta, S.Pt",Jakarta,Business
2162,Oman Megantara,Tangerang,Business
2163,Safina Budiyanto,Malang,Individual
2164,Raina Gunawan,Bandung,Individual
2165,Nardi Yulianti,Depok,Individual
2166,Aditya Natsir,Cirebon,Individual
2167,"Asirwanda Samosir, S.IP",Sidoarjo,Individual
2168,Rahmi Narpati,Cirebon,Individual
2169,"Ir. Bella Kurniawan, S.IP",Bekasi,Business
2170,Rina Susanti,Cirebon,Business
2171,Atma Pangestu,Batam,Individual
2172,Jessica Wastuti,Bandung,Individual
2173,Jane Lazuardi,Surabaya,Business
2174,"Kamal Palastri, S.E.I",Sidoarjo,Business
2175,Zalindra Prabowo,Bogor,Individual
2176,"Dt. Lega Natsir, S.Psi",Jakarta,Business
2177,Banawa Saefullah,Cirebon,Business
2178,Praba Agustina,Medan,Individual
2179,Mursinin Uwais,Pekanbaru,Business
2180,R.M. Ismail Prasasta,Lampung,Individual
2181,Cut Diana Januar,Batam,Individual
2182,"Ir. Luwar Waluyo, S.E.",Malang,Individual
2183,Tasnim Laksita,Malang,Business
2184,Adiarja Ardianto,Cirebon,Individual
2185,Wira Irawan,Lampung,Individual
2186,"Sadina Rahayu, S.Pd",Surabaya,Individual
2187,Talia Kusmawati,Medan,Business
2188,"Dian Putra, S.E.I",Batam,Individual
2189,"Emong Nurdiyanti, M.M.",Bandung,Business
2190,Halima Natsir,Solo,Business
2191,Cut Rina Najmudin,Cirebon,Individual
2192,"Najwa Suryatmi, S.Pt",Lampung,Business
2193,"Raden Sihombing, S.I.Kom",Surabaya,Individual
2194,Agnes Puspita,Batam,Individual
2195,Dadi Lazuardi,Bandung,Business
2196,R. Lasmanto Tarihoran,Jakarta,Business
2197,"Drs. Ophelia Prasetya, M.M.",Malang,Individual
2198,"Ir. Maryanto Pranowo, S.T.",Batam,Individual
2199,Dagel Kusumo,Bengkulu,Business
2200,"R.M. Mahdi Kusmawati, M.Kom.",Palembang,Individual
2201,Capa Winarsih,Bogor,Individual
2202,Asmadi Yuliarti,Jakarta,Business
2203,Intan Pranowo,Medan,Individual
2204,Hafshah Sitorus,Bekasi,Individual
2205,Dr. Aurora Jailani,Bekasi,Individual
2206,"Anastasia Nasyiah, S.E.",Bandung,Individual
2207,Panji Dabukke,Semarang,Business
2208,Oliva Latupono,Solo,Individual
2209,Umar Prakasa,Batam,Business
2210,"Maimunah Rahayu, M.Farm",Sidoarjo,Individual
2211,Lili Napitupulu,Yogyakarta,Business
2212,"Shania Simbolon, S.H.",Tangerang,Individual
2213,"R. Gamani Pradana, S.IP",Lampung,Individual
2214,Okto Zulkarnain,Malang,Business
2215,"R.A. Keisha Prasetya, S.Pt",Malang,Individual
2216,Restu Laksita,Padang,Business
2217,Tirtayasa Fujiati,Palembang,Business
2218,Darijan Suryatmi,Jakarta,Individual
2219,Elma Wibisono,Padang,Business
2220,Diana Haryanti,Yogyakarta,Individual
2221,"Febi Usamah, S.I.Kom",Jakarta,Individual
2222,Farah Sitorus,Malang,Individual
2223,Anggabaya Purnawati,Pekanbaru,Individual
2224,Estiono Mansur,Surabaya,Individual
2225,Simon Hastuti,Bandung,Individual
2226,Lili Narpati,Tangerang,Business
2227,"Tgk. Darmaji Sihombing, M.Ak",Surabaya,Business
2228,Paiman Uyainah,Sidoarjo,Business
2229,R. Ratih Puspasari,Tangerang,Individual
2230,"R.A. Clara Zulkarnain, M.TI.",Pekanbaru,Individual
2231,Zelda Pratama,Malang,Individual
2232,Dr. Zalindra Hariyah,Bekasi,Business
2233,Amalia Aryani,Semarang,Individual
2234,"Hilda Prayoga, S.Psi",Cirebon,Individual
2235,Ratna Prasetya,Batam,Individual
2236,R. Queen Ardianto,Depok,Individual
2237,Aurora Gunarto,Palembang,Individual
2238,Uchita Mayasari,Tangerang,Individual
2239,Irwan Nuraini,Cirebon,Individual
2240,Natalia Januar,Sidoarjo,Individual
2241,Nilam Permadi,Semarang,Individual
2242,Kalim Budiman,Padang,Individual
2243,"Uchita Wasita, S.Kom",Jakarta,Business
2244,Gatot Sihombing,Yogyakarta,Individual
2245,Marsudi Iswahyudi,Bengkulu,Individual
2246,Jatmiko Winarsih,Padang,Individual
2247,Elisa Haryanti,Pekanbaru,Individual
2248,"Ir. Ulva Padmasari, S.Ked",Cirebon,Individual
2249,Malika Mandala,Bandung,Individual
2250,"drg. Fitria Uwais, M.M.",Tangerang,Individual
2251,"Siska Adriansyah, S.Pt",Cirebon,Individual
2252,Shakila Sitorus,Solo,Individual
2253,Dt. Ega Aryani,Medan,Individual
2254,"T. Nalar Suryatmi, M.Pd",Sidoarjo,Business
2255,R.A. Winda Hutapea,Depok,Individual
2256,dr. Unjani Hakim,Sidoarjo,Business
2257,Ir. Galih Habibi,Jambi,Business
2258,Harjo Utama,Sidoarjo,Individual
2259,Raina Gunarto,Pekanbaru,Business
2260,Karimah Natsir,Semarang,Business
2261,"Kurnia Hidayat, M.Pd",Jambi,Individual
2262,"Vicky Putra, S.E.I",Lampung,Business
2263,Halima Namaga,Tangerang,Individual
2264,Martaka Kuswandari,Lampung,Individual
2265,"Umi Prastuti, S.Kom",Batam,Individual
2266,"H. Prabawa Prasetyo, S.Psi",Pekanbaru,Business
2267,Hasna Mardhiyah,Sidoarjo,Business
2268,"Indra Saefullah, S.Gz",Surabaya,Individual
2269,Hardana Situmorang,Depok,Individual
2270,Nova Mardhiyah,Palembang,Business
2271,R. Jarwadi Nasyidah,Cirebon,Individual
2272,"Rudi Nasyidah, S.Pd",Surabaya,Individual
2273,Raina Uwais,Surabaya,Business
2274,"Ir. Warsita Haryanto, S.Kom",Semarang,Business
2275,Clara Hutapea,Bekasi,Individual
2276,Elma Suwarno,Semarang,Business
2277,Balangga Marbun,Jakarta,Individual
2278,Carla Maulana,Depok,Individual
2279,Eka Putra,Solo,Individual
2280,Ir. Ajimin Sihombing,Bekasi,Individual
2281,Sabrina Namaga,Solo,Individual
2282,Jasmani Situmorang,Bekasi,Business
2283,Maimunah Yuliarti,Medan,Individual
2284,Erik Nainggolan,Pekanbaru,Individual
2285,Ajimin Pradipta,Padang,Individual
2286,"Drs. Septi Sitorus, S.Farm",Surabaya,Business
